<<<<<<< HEAD
"ridge" "grridge" "gren1.psel1" "gren1.psel2" "gren1.psel3" "gren1.psel4" "gren1.psel5" "gren1.psel7" "gren1.psel9" "gren1.psel11" "gren1.psel13" "gren1.psel15" "gren1.psel18" "gren1.psel21" "gren1.psel24" "gren1.psel27" "gren1.psel30" "gren1.psel34" "gren1.psel38" "gren1.psel42" "gren1.psel46" "gren1.psel50" "gren2.psel1" "gren2.psel2" "gren2.psel3" "gren2.psel4" "gren2.psel5" "gren2.psel7" "gren2.psel9" "gren2.psel11" "gren2.psel13" "gren2.psel15" "gren2.psel18" "gren2.psel21" "gren2.psel24" "gren2.psel27" "gren2.psel30" "gren2.psel34" "gren2.psel38" "gren2.psel42" "gren2.psel46" "gren2.psel50" "gren3.psel1" "gren3.psel2" "gren3.psel3" "gren3.psel4" "gren3.psel5" "gren3.psel7" "gren3.psel9" "gren3.psel11" "gren3.psel13" "gren3.psel15" "gren3.psel18" "gren3.psel21" "gren3.psel24" "gren3.psel27" "gren3.psel30" "gren3.psel34" "gren3.psel38" "gren3.psel42" "gren3.psel46" "gren3.psel50" "enet1.psel1" "enet1.psel2" "enet1.psel3" "enet1.psel4" "enet1.psel5" "enet1.psel7" "enet1.psel9" "enet1.psel11" "enet1.psel13" "enet1.psel15" "enet1.psel18" "enet1.psel21" "enet1.psel24" "enet1.psel27" "enet1.psel30" "enet1.psel34" "enet1.psel38" "enet1.psel42" "enet1.psel46" "enet1.psel50" "enet2.psel1" "enet2.psel2" "enet2.psel3" "enet2.psel4" "enet2.psel5" "enet2.psel7" "enet2.psel9" "enet2.psel11" "enet2.psel13" "enet2.psel15" "enet2.psel18" "enet2.psel21" "enet2.psel24" "enet2.psel27" "enet2.psel30" "enet2.psel34" "enet2.psel38" "enet2.psel42" "enet2.psel46" "enet2.psel50" "enet3.psel1" "enet3.psel2" "enet3.psel3" "enet3.psel4" "enet3.psel5" "enet3.psel7" "enet3.psel9" "enet3.psel11" "enet3.psel13" "enet3.psel15" "enet3.psel18" "enet3.psel21" "enet3.psel24" "enet3.psel27" "enet3.psel30" "enet3.psel34" "enet3.psel38" "enet3.psel42" "enet3.psel46" "enet3.psel50"
"pred38" 0.557566877554481 0.66166541343607 0.422215733314328 0.422127849198248 0.421955746145307 0.421621612913912 0.421332805133952 0.420274283307547 0.41850071134979 0.415043397506015 0.41431831332266 0.41360534068169 0.413096607267959 0.410121659793063 0.407041392976674 0.405340519662798 0.404645659869641 0.403348510231563 0.404081864531222 0.406929290713752 0.409263764775192 0.410954719452416 0.422154500091084 0.419849147903995 0.418539743651411 0.415417394034592 0.407818338875347 0.389144741025745 0.353971355333174 0.350017817914293 0.340721642764267 0.334473727109291 0.340328634070894 0.403421674033792 0.418982521963556 0.424522521229572 0.411790585479042 0.408797063909288 0.416390765951739 0.44319611598973 0.481462619261959 0.502907083622133 0.42208792441638 0.417293626419115 0.413592298950487 0.409854619915125 0.398862734655131 0.364377757408415 0.299959059441938 0.302171074670188 0.38008445962265 0.456779506200898 0.507365086383715 0.509818050848515 0.537478420669674 0.491073680635727 0.472299758996454 0.436818746525519 0.439699207918067 0.442989570351073 0.446898494066243 0.450982013123076 0.422222222222222 0.422173945139217 0.421878498940708 0.421646838594394 0.42146924631398 0.420467825439993 0.420221040340729 0.419607787032694 0.418822373779889 0.418227570873072 0.414524998387687 0.413293438392186 0.41294991124114 0.411796561119751 0.410299752398927 0.408244377689797 0.405546057548262 0.404970154814313 0.403949872625641 0.402860653812622 0.422154500091091 0.420678153111435 0.418807167484423 0.415899529676882 0.41109426514967 0.407734714300792 0.409349114774793 0.407990628059702 0.398856402550538 0.394285457947286 0.389860673973636 0.385311282402561 0.383757645772965 0.374951025743245 0.353447306073652 0.339738037284401 0.320275052527538 0.286844132592927 0.275130048954861 0.265320413581442 0.422222222222222 0.418038692527819 0.41334272427534 0.409331558870128 0.405742553373589 0.401168930615371 0.41078268082987 0.405613589628255 0.384796372807579 0.360131115547826 0.31864940805447 0.254112129799456 0.140277030961813 0.0803445854881446 0.0486622987998124 0.0254312934548274 0.00490197869198698 0.00273775557734169 0.00268356609597334 0.00261724821905351 0.552443650793651
"pred39" 0.381372727103121 0.309081128596878 0.422220792363245 0.42206151508792 0.420142547645971 0.41988923524771 0.419773972398174 0.417917533380251 0.415318420086001 0.413848967567052 0.41318197305166 0.412620503968389 0.412458058057437 0.410942041862623 0.409992531128948 0.409504419580086 0.408174788190607 0.40615587422946 0.402479885321235 0.39928450701981 0.395417387152126 0.394496834108411 0.422206598535364 0.417298508267451 0.402178595164744 0.397860565277209 0.39410569103518 0.376687035478315 0.361571490999504 0.355862481476238 0.34526085494486 0.340090311238169 0.337320351054286 0.330077136502574 0.325892331506939 0.327010883739458 0.338273482808599 0.335515571393799 0.332457964611571 0.313922519329961 0.308305418214891 0.304847276220079 0.422189733052908 0.41323347120129 0.391914753785821 0.38491686063873 0.38105534460358 0.360859327638446 0.336199771253175 0.322540350869771 0.285393876148784 0.282413071316519 0.309351763272151 0.309197545237325 0.321709265461844 0.327335303846607 0.271146145130816 0.225134619469689 0.166763258985268 0.14896317561694 0.153271046091952 0.157617330593665 0.422220794267078 0.422141526889414 0.42023280939252 0.419593198830455 0.41961279630451 0.419584709571067 0.419670083033769 0.419435813583957 0.418246653123486 0.417323497241394 0.416750245871815 0.416239477873963 0.416171922864306 0.416124982178932 0.417502351810035 0.417860382147905 0.417987290784261 0.418320776918038 0.418854558112917 0.41966738092354 0.422222222222222 0.418497814186016 0.393321871246377 0.3878738393342 0.384165928707038 0.380085490850045 0.378605359067234 0.37078986856071 0.370277953935513 0.369093625546404 0.369005107837994 0.378200883913657 0.381010825906204 0.385042853594772 0.384367310256641 0.374398566593254 0.368347673088271 0.330891315204367 0.328031324755898 0.331053039878258 0.422189733052913 0.414520612367481 0.373756916789786 0.36830255045852 0.336453313695644 0.331294349218776 0.329701429071853 0.318184975692481 0.299669090276581 0.296229249224764 0.289538222777891 0.317504930341343 0.325618016844339 0.302939296944854 0.272125928952237 0.251356822994195 0.241600108063831 0.15442000631106 0.14339582324495 0.142837360003955 0.432625714285715
"pred40" 0.666042041533433 0.771587678594352 0.444444444444444 0.446183642201974 0.447653627010164 0.447833726756519 0.448092815660806 0.453112541258682 0.453457325648127 0.456182203033378 0.458884276236031 0.465024432245273 0.472740660255841 0.475786384374365 0.481029665126381 0.489466567722462 0.492592388259145 0.501671275825076 0.510780604156649 0.519722860996713 0.527956012605185 0.549860862147162 0.444683095950521 0.472670144373933 0.481016091921187 0.48247179586976 0.495635605109707 0.534113799144088 0.571386674876016 0.597891094077087 0.606461689383163 0.638686734381288 0.667866975228598 0.671077181587362 0.667973083688932 0.655895380136658 0.651051404171603 0.643846075101932 0.641453963306482 0.649999098491676 0.688513561189961 0.692531113637593 0.444444444444445 0.52108581815833 0.52614125064102 0.530898269895832 0.574032387258068 0.611041408783091 0.606048065968308 0.600628258721725 0.602767849554116 0.599570118798311 0.555074697820412 0.455995131798088 0.360052091853718 0.326103334654117 0.247203614615552 0.246934010051839 0.246399505531251 0.245769218382714 0.245136860451405 0.244600349107574 0.444444444444444 0.446235215013188 0.447540651137613 0.447591791700456 0.447726351509589 0.448201699985631 0.45140752164533 0.452093296911043 0.4522876112346 0.452434019530794 0.454079027948971 0.457574358136016 0.460910333576577 0.464874507707939 0.469909625759834 0.473446744192024 0.476445901875208 0.479637133248606 0.482873169393643 0.484543574240075 0.444683417390421 0.470965299127599 0.481109380992449 0.482530053416298 0.484110073238563 0.494516740180358 0.499148159890574 0.501499303621141 0.506665792921517 0.506828057419014 0.515654776905152 0.526982313383011 0.554297680708857 0.583515774908641 0.608391056340497 0.639118421536244 0.693231526043427 0.715663980515054 0.747692101147028 0.76734025149961 0.444934302119933 0.520905962682953 0.523379258896148 0.530896404449992 0.538993018420677 0.534309986603305 0.527989610606236 0.514390910465741 0.519361399898985 0.534746707145716 0.555575656896582 0.643348589733575 0.712636128895729 0.815469200875536 0.912545260083135 0.940294335376548 0.964368610033316 0.995079521689621 0.998164980671216 0.998911667449523 0.610574206349205
"pred41" 0.528831740617099 0.850390106772974 0.422221858263847 0.422359482034566 0.422551671439296 0.422635737438042 0.423031835371952 0.424698826511908 0.428885366134267 0.436623475205996 0.440490125997391 0.445065077398108 0.449832126712976 0.469888635879107 0.4859153163948 0.497165232128651 0.501378933363216 0.512240567107991 0.528122570824924 0.54296393538323 0.557688979145258 0.566754500913124 0.422218415127039 0.426042410837743 0.426779058169305 0.428135465590985 0.439460448225047 0.462841717751528 0.562924025105435 0.574418307161075 0.633467778112528 0.679864328585224 0.696294382710958 0.794558918275571 0.83379992194848 0.845620192406118 0.882228091798558 0.917247994831865 0.932273915789236 0.954259807985619 0.97030940624532 0.977706560721329 0.422214655721632 0.429904940239136 0.434427107938214 0.435854903519172 0.451789625582879 0.518863370025104 0.727321543948471 0.75237002838875 0.864190517098275 0.901353580614652 0.954966256516175 0.989510044011356 0.995766480241986 0.999908857739274 0.999968492164726 0.999988738385495 0.99998910450864 0.999989411177017 0.999989720685281 0.999990016517628 0.422222222222222 0.422274785716659 0.422565240423794 0.422615398089996 0.422830128216873 0.424988691181023 0.425830852894315 0.428227865985504 0.430948973063915 0.432873487662399 0.444885012043138 0.451720016010532 0.453205575645185 0.457143212727318 0.463348794496611 0.4724188878549 0.484358664172577 0.489781601001419 0.496872111066866 0.504654967410689 0.422218415127039 0.424595785577466 0.426705872491597 0.427806509541429 0.434610457723322 0.447105577512704 0.466145586607273 0.473677807163457 0.509039523784841 0.532472261438253 0.569847985126022 0.582169562654264 0.589284724880132 0.599313178452177 0.62893473822308 0.627664862654404 0.627405306350132 0.629979688078497 0.632502676666888 0.633369434172461 0.422222222222222 0.42866973860337 0.434526357359921 0.436058534530852 0.441131386978257 0.4738141564292 0.480123722333542 0.5026428580959 0.563912840285513 0.601411242182903 0.647835322038994 0.686432311866754 0.73131148322659 0.713581092593453 0.670785588763395 0.59690000141932 0.450879287999112 0.396656655479919 0.388629282488016 0.380731572804804 0.654447301587301
"pred42" 0.133784507440846 0.0582981022785378 0.422215733314328 0.421851240715415 0.421258232395767 0.420415368046294 0.419558640648937 0.41735401493713 0.414070235377586 0.407061119258489 0.403684859569552 0.399986873492853 0.396341272230475 0.383321131390673 0.373260789542004 0.36542605276316 0.362405905030963 0.355549059750175 0.345638593406377 0.336992897296193 0.328259283503096 0.322995425782322 0.422154500091084 0.412121643549624 0.408769660534994 0.395217309917114 0.375978305438764 0.32545560904882 0.26471325243204 0.258708229367275 0.230329899521847 0.205107489918156 0.197499887326978 0.14581121671737 0.127290362970291 0.117805181183014 0.0865139951640055 0.0586175448032949 0.0467701824537415 0.0288508734753357 0.0183353708618763 0.013821900401997 0.42208792441638 0.401626188420179 0.387923543980588 0.370361212386886 0.33692811999575 0.257424645344521 0.147969913430753 0.136248947161196 0.0955312297875581 0.075650770846847 0.0349875582098989 0.0100263519453834 0.00517188766571276 0.000215830118519314 8.32231942616907e-05 2.97635512746449e-05 2.98332130103877e-05 2.97591452549419e-05 2.96163441575302e-05 2.94461620747112e-05 0.422222222222222 0.422066713720954 0.421116036679584 0.420603772726984 0.419847545937767 0.417667997612675 0.417110676247918 0.415586850321639 0.414293144396702 0.41326348352833 0.405645325354855 0.40129638990036 0.400195009043605 0.397541335817936 0.394285843588662 0.389622525600246 0.384023334668888 0.381339649931647 0.376885355658087 0.372697814461912 0.422154500091091 0.41588147114103 0.409325729965269 0.399060355473617 0.383987026235741 0.363843223286722 0.32686259956881 0.31182318174127 0.286518017922548 0.275013647697152 0.248395044972128 0.239887414293866 0.234766534221998 0.223888013559377 0.193807577573993 0.179662377802122 0.168183270582262 0.144103986667369 0.133144424505866 0.118038301465532 0.422222222222222 0.404909952093837 0.387332039393478 0.365874311670847 0.353747983215188 0.290902158650147 0.24644967373763 0.231432986715108 0.186387029877442 0.16868812470574 0.153720081318573 0.132842206022561 0.0745126629127012 0.045714696781819 0.0280759148414677 0.0104917726824451 0.00128682016076768 0.000586883375954315 0.000571881752966418 0.000558284443179884 0.358168650793652
"pred43" 0.659740047184442 0.954359014626909 0.444444444444444 0.444495134807619 0.445139381394401 0.4452075896722 0.445405425370482 0.447388120512218 0.447745719595843 0.449928985665273 0.452850162779035 0.457894938754546 0.464458750298752 0.467355962964215 0.471799474886215 0.476839720238631 0.479816092280431 0.489587950048438 0.502750835306718 0.519474480722206 0.537218881439644 0.58093581373403 0.444450752633265 0.446637006110663 0.449578579317431 0.449669663929215 0.46121203979157 0.485914430982787 0.493424229350739 0.515827770086675 0.540427709094889 0.604519425216318 0.732388102249056 0.767575940815382 0.840031575048008 0.898584923680889 0.920283202537374 0.943200903378987 0.966254163515167 0.987295769400527 0.995414162277804 0.996517956518998 0.444444444444444 0.446761848978905 0.446687482227552 0.447839086381489 0.519556215346302 0.566074968235955 0.636617873878562 0.706811009174808 0.732841841947412 0.776771005267698 0.898981998914502 0.993271859335054 0.999975562039136 0.999999636156954 0.999999999662189 0.999999999655638 0.999999999649504 0.999999999643346 0.999999999636719 0.999999999629545 0.444444444444444 0.444518606438488 0.445144131844443 0.44521342142138 0.445375539138348 0.446123511173845 0.450014337249353 0.451229877682569 0.452005500930581 0.452311649127249 0.454987529800421 0.461687583803129 0.466203330989141 0.470894399001779 0.477284774945568 0.482123591897839 0.486712996018201 0.49173677447496 0.49691201701415 0.499725939680899 0.444450761120008 0.445892597301675 0.449573741138208 0.449697107805039 0.450857344058448 0.472263321824813 0.488636957342159 0.502764178658802 0.519884101524969 0.522719335405797 0.535704263394924 0.548866518699535 0.56690861271292 0.585274599663604 0.589420396981225 0.592323090475524 0.607801754687872 0.619846011742187 0.617028410976657 0.61010135698636 0.444457377044155 0.446679515897848 0.447177288729197 0.447940047709585 0.458371393739762 0.524867315720647 0.55371121198704 0.576074507690501 0.601217151438309 0.625211504175174 0.640276943443095 0.611719189023798 0.59509168359727 0.543083215981042 0.454213557602486 0.421197016016863 0.408661181797254 0.278944566915069 0.230214778124902 0.21289238977189 0.709043968253966
"pred44" 0.183667037248613 0.180360186112747 0.444444444444444 0.444994513258961 0.444829922642803 0.444734842708685 0.444467243683295 0.439231272286851 0.438819495491721 0.436195492928128 0.432929117012327 0.426062694073257 0.416564138559628 0.412100717015477 0.404352848828978 0.394187487765726 0.390190743368138 0.379535886917942 0.368313509752881 0.358748013042194 0.351759528672444 0.338410106019069 0.444520601854097 0.451940976126438 0.449645782705881 0.447447062386517 0.432122094291275 0.394061977875674 0.374080231181029 0.352598215939511 0.341188783404536 0.311897547206407 0.26350100283681 0.250332017837527 0.215325685922043 0.181746381631794 0.165667924246302 0.150044712790499 0.130364901672834 0.107991994112856 0.0902621357093265 0.0852484599621352 0.444444444444444 0.467456284879106 0.46044062982909 0.449628277144927 0.393665115043941 0.364009933339241 0.329424030741749 0.291537292900297 0.278115128711211 0.257087950848201 0.185990131766282 0.0564148180822796 0.00422739288992366 0.000525238696584358 2.30969800225362e-05 2.30809272636095e-05 2.30214371746371e-05 2.29285019859508e-05 2.28062434783891e-05 2.26581231249052e-05 0.444444444444444 0.444990833257341 0.444887826637208 0.444846118423948 0.444694286016214 0.443947215449647 0.438679036895204 0.43704393435941 0.436462222785368 0.436191662785776 0.433423654294937 0.426186569256133 0.420806435157433 0.415459302738509 0.409258804887486 0.404548623042551 0.400672249124115 0.395733290844445 0.390221848144209 0.38754459743607 0.444520704420314 0.452060300105759 0.449528367456318 0.447309520034961 0.444809956322693 0.423230113383431 0.4131303458156 0.402992133865358 0.381932348170613 0.379365591779903 0.362685609749305 0.351186237908375 0.332217583149449 0.308682523006313 0.28395890044989 0.259144645811791 0.203049217602322 0.180695909202679 0.155725333192271 0.142607546658625 0.44460074923568 0.467475979991284 0.465487679749913 0.449527846355418 0.433485652999205 0.424569387176439 0.411651369943688 0.409645838402591 0.417345297597315 0.420038791250646 0.396808449697479 0.297152306073481 0.233594286546491 0.130276614822624 0.0489085853936126 0.0301967168381258 0.0186798737757535 0.00470836143378782 0.00205837916942669 0.00121258669942835 0.498989126984127
"pred45" 0.0858979213699236 0.0512590834526958 0.454523551170442 0.454064124942274 0.453273994831414 0.451510549872606 0.449776738826833 0.445686995673381 0.443556370962735 0.437752749443629 0.433723493870478 0.431685453647543 0.42486006013898 0.412067281351101 0.39822686029428 0.377591968175342 0.367847049601469 0.360207521187345 0.353221337320821 0.337169282581446 0.326666433718696 0.297933488033924 0.454324354576994 0.444756297549808 0.432660566507857 0.414379389218618 0.39831110131495 0.380567255914308 0.309782477541395 0.30165126754201 0.26810719227999 0.254897810540109 0.228943251599491 0.221439073089763 0.209228063849342 0.203483825461218 0.150622646723877 0.108643845770385 0.0746356783186834 0.0365137203737286 0.0176123188539327 0.00803705789733028 0.454545454545455 0.430250305423714 0.405487634756764 0.360327470610116 0.338287245989539 0.263484400497274 0.239610964208826 0.203092565523487 0.193634704520867 0.163009995951843 0.130176813207338 0.0852662381926723 0.0434171791961582 0.000746978641126444 1.76607361799378e-05 2.50336539324865e-06 2.48335988661952e-06 2.46374298568373e-06 2.4447032130745e-06 2.42505372644977e-06 0.454545454545455 0.454339849667656 0.452904249649163 0.450985533133781 0.449941663048955 0.447869499008906 0.446069621995828 0.444521865238071 0.443962475571289 0.442377182547228 0.437543586412221 0.432275785356143 0.42762773940292 0.426389276793373 0.423004123900453 0.415062531286111 0.404318267551288 0.394132361641978 0.391714328162115 0.381081338213189 0.454324948517154 0.448843765057104 0.436552866468727 0.414507338341859 0.411688279535391 0.392649767981787 0.385632484023954 0.370481961073464 0.353664021712858 0.309428304586123 0.303654678019467 0.276183347320465 0.254696824414936 0.227744327936573 0.218361691279619 0.183791791777809 0.126812115447301 0.109630923643366 0.0978387067119465 0.0880754237275818 0.454120785803522 0.43632816794244 0.397492749443825 0.380208578351516 0.362039331685334 0.336881221015179 0.303702990648891 0.276411365825707 0.23386558379455 0.225449805152661 0.107763262927256 0.083991334824872 0.0699092951155643 0.0471136642618974 0.0226876516325519 0.00923943048736396 0.00209802018047687 0.00065333814177417 0.000129518809579547 0.000126883211057311 0.3085
"pred46" 0.314974127737774 0.131928304531263 0.400004903514521 0.400480033916467 0.402414632312884 0.403639912055765 0.403937537938133 0.404526034306347 0.404468987390079 0.404071991710105 0.402177940367678 0.401206713578115 0.400671599865637 0.399328619697522 0.397742657631371 0.392155533597641 0.387479706140759 0.385424315219739 0.379800225269432 0.37953052590139 0.379610833827301 0.379415621413986 0.400052655948977 0.409395459070883 0.422476425661015 0.433090224266891 0.444779432731072 0.443645976177443 0.442302944847669 0.439988432403248 0.460940018156898 0.472278718728807 0.500480586037158 0.534449022831125 0.548012514350489 0.590351727494655 0.597238237645269 0.590581128571662 0.594703182534917 0.596862117873566 0.595831484859656 0.596066816994661 0.40010746297091 0.418496631398355 0.423727646345736 0.449361288690571 0.462256974438542 0.435111946445 0.461482808963679 0.545693791537302 0.572842402107027 0.588789679524796 0.595230790432251 0.790230268170549 0.906174168622765 0.909613400356061 0.909914660958182 0.910505613457049 0.911130600407646 0.911737793280093 0.91229632480089 0.912792284136504 0.400004903514521 0.400827805885069 0.401936810746504 0.403401639415764 0.403705047660717 0.404226564042397 0.404237530144343 0.404000647410177 0.403924461723115 0.40379460511257 0.402547602176007 0.402125193400777 0.401854213099234 0.401224179249917 0.401075106574676 0.399865563836831 0.399680818415545 0.398794160987294 0.397935552671043 0.39682394501509 0.4 0.411482060024772 0.416411598374159 0.423804378600975 0.434776468641938 0.438630387347743 0.437743582485354 0.435270541851145 0.423734436386247 0.420604147137423 0.416894782096641 0.41145138739663 0.40991106820016 0.410336378572293 0.407679393025312 0.410631050399576 0.412447681123518 0.412095169516578 0.410255185749254 0.422974248799588 0.400107462970885 0.415586140389718 0.420894576052804 0.424793467117273 0.439582140239235 0.437487588942183 0.414821078891237 0.371444106374926 0.358640213642484 0.341926434705483 0.33337891571821 0.317713034539674 0.302016718776397 0.295809978695045 0.228190718852198 0.131794742264013 0.0813365530055372 0.0181827286991309 0.00900133151871816 0.00950879441065056 0.56130992063492
"pred47" 0.019430171693816 0.00232539738689872 0.399972831375109 0.3976591418226 0.394907267168925 0.393332544242276 0.392815944774476 0.391010551275326 0.390183932233359 0.388722442334304 0.38442032516379 0.379591294296428 0.373576159612315 0.366938714459894 0.360806671271108 0.348047755134649 0.334089952785056 0.328370809886554 0.30679527505999 0.295841961417001 0.267406362118967 0.255044388136037 0.39970821064011 0.362772930338477 0.345041791821334 0.328256864065974 0.306954503037377 0.288113360958534 0.276381190376768 0.258412020963892 0.205545353203683 0.184999298408791 0.12733178278764 0.0723100839211376 0.057747450792436 0.00937716138472787 0.00639533231582835 0.00103686705863445 0.000552133838691159 0.000341877006552465 0.000209612033293577 0.000114714911924581 0.399404421465461 0.307573798582889 0.300994278474909 0.26170663652756 0.239062603843408 0.168582900726524 0.107249388754256 0.0410119959571711 0.028139245653776 0.0111816699686814 0.0044806477081558 1.28631061203898e-05 3.22548969988979e-09 5.81829461221698e-15 5.35830816879728e-15 4.91841137645971e-15 4.5165752578576e-15 4.14846795399548e-15 3.81254369463549e-15 3.50721842409238e-15 0.399972831375109 0.397076274999573 0.395503600128373 0.39361729085435 0.392993666246479 0.391160965582206 0.390155938478506 0.389387621217046 0.388765842116566 0.388146475026577 0.384537903694779 0.380444646224072 0.378161815199834 0.373905436531276 0.371169892318945 0.365313229340264 0.362717036335726 0.356971146400166 0.351685060633913 0.346754420950021 0.4 0.359253271151706 0.352525756521863 0.343381560823991 0.314422211520512 0.303122288406148 0.288286008618573 0.282308483351828 0.260473191694658 0.251174844376297 0.235530017359952 0.215253265322657 0.202265327018296 0.171500794373802 0.157597428779539 0.129605799838293 0.114405606020213 0.081137741076433 0.0624154988028633 0.0364456555078276 0.3994044214656 0.312054476063016 0.304121257518571 0.292744300790326 0.238392766220774 0.227190417924543 0.205188722402156 0.162064994207267 0.143639325180638 0.118643955183293 0.0784907625613227 0.0515253421562655 0.0383958502209066 0.0245429422767057 0.00691621860339101 0.00263053736193978 0.000790392559606724 1.24523048200947e-05 1.59488198693795e-06 1.62561641463687e-06 0.284594365079366
"pred48" 0.187572498061137 0.0689089638883326 0.422211743189489 0.422331733587416 0.424972188229294 0.42565200984572 0.425862815159684 0.427971467355001 0.42961971115669 0.432480414287187 0.432704490822547 0.432726260511274 0.432930627264212 0.433998193061669 0.43346413606531 0.432723786701954 0.431186650479367 0.427543642121236 0.421896751062785 0.416861025426425 0.409857281080979 0.405666370934673 0.42210778718299 0.426457625873894 0.442689047655885 0.453402733120535 0.463416542364946 0.475255314678697 0.474511172377365 0.470324477086714 0.468199799025718 0.465034403402126 0.432783590182422 0.378835488140623 0.349464784989644 0.269768257994674 0.212547182928793 0.194773827393815 0.171109175449072 0.101093998261079 0.0791783428012668 0.0577595080314952 0.421984406325998 0.428702046326436 0.451014412868473 0.46402221273513 0.464077237952168 0.469524904031215 0.465273949342106 0.457971627470959 0.421869178679677 0.35186605954357 0.250517617511357 0.211863071854735 0.17353041086087 0.089922537364199 0.00227156316149293 0.000349711155503781 1.61516558318612e-05 3.48566241880695e-06 3.36084045923039e-06 3.2424000063328e-06 0.422211757142105 0.422248273505417 0.42479894850107 0.426417936296624 0.42657119493001 0.426350278850894 0.426105241006395 0.425890639090579 0.425684298534867 0.425132989112298 0.423569259389291 0.421420985440351 0.420196006341197 0.41869576603114 0.414388975574681 0.413497462877173 0.412517252085578 0.410394690770394 0.408491959587406 0.402732660275017 0.422222222222222 0.425236422568892 0.45791870968591 0.458760411659067 0.458622401760359 0.448300510594217 0.440537707206857 0.432243977636198 0.43099833639746 0.42084020002849 0.403582420846315 0.393285132962467 0.388388165799736 0.372938032064821 0.358674589402222 0.344641411547623 0.338236812851378 0.287947925565308 0.258858345041138 0.212347091355675 0.421984406326038 0.427410550285614 0.46683553627719 0.46528237171999 0.437741220831544 0.426011438726259 0.415971953801437 0.391077797950843 0.384149859002605 0.380661838384801 0.353731131807226 0.253360413485424 0.21611925138027 0.213764340230658 0.19095813559578 0.0437066082266083 0.0107721745911457 0.000561964716105789 0.000271360859153757 0.000263858678307798 0.465097222222223
"pred49" 0.687071705868029 0.962780697567145 0.454571657645092 0.45512105048374 0.45605530829622 0.458125257771185 0.459814422110297 0.463402162546119 0.465272142687862 0.470635392255128 0.474196012307903 0.476078707477575 0.482675357266109 0.496544013510089 0.510634994480831 0.538001436302954 0.55050243372773 0.559569467819857 0.568402906690763 0.587062569844835 0.598694873692956 0.628044364737035 0.454809967630777 0.466274531847409 0.480652439844129 0.502391886603695 0.518393328344859 0.536042314828984 0.647664310998733 0.661923748159613 0.729080457153733 0.761713733760098 0.829902820633901 0.842522056063383 0.860282479215366 0.866633126280994 0.902450869561136 0.934783398085074 0.955225612256042 0.979860873158751 0.990950410688567 0.995701187996318 0.454545454545455 0.483748870416503 0.513844445930607 0.566985267070566 0.597620025513216 0.751775115420012 0.789370752569422 0.856028288942884 0.88342469713684 0.925050771865322 0.951027741931038 0.971400331753895 0.987837854707175 0.999902817580666 0.999999127081267 0.999999924395873 0.999999924594315 0.999999925287201 0.999999925410552 0.999999925347089 0.454545454545455 0.45479134388953 0.45648966123983 0.458648574985977 0.459658856965816 0.461587599856778 0.46306317873484 0.464138218523708 0.464497591916527 0.466050963453181 0.47048188698866 0.474741989125328 0.478477226583065 0.479342711562901 0.481689421937528 0.487800943864763 0.496459886348348 0.504827983758453 0.506667739223567 0.514347993502866 0.454809257036351 0.461371402255373 0.476028812140022 0.502252448851104 0.504951015169123 0.515283927038602 0.520667062496453 0.5354216820969 0.554265988935761 0.610647938036978 0.617940042394657 0.659540901959438 0.688060858133434 0.716784377936202 0.726835127372047 0.756062074005276 0.803112842932784 0.817343230339204 0.827291681985017 0.832092506419514 0.455053529533436 0.476413786817923 0.523532497674995 0.530159865989178 0.533517102441479 0.551024948169828 0.581337598035979 0.611905548765615 0.67971782093359 0.689459256995055 0.83665378445411 0.866032144711413 0.883034022906353 0.915137572196467 0.960258219034468 0.978506148880261 0.991788230648491 0.996817126959825 0.999131485110332 0.999154086386173 0.639994682539681
